Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-05-07,50.552,52.013,50.552,50.734,5401
2001-05-08,50.734,50.734,48.175,48.175,13373
2001-05-09,47.9,47.9,46.163,46.256,19726
2001-05-10,46.62,49.271,46.62,48.998,11537
2001-05-11,48.356,49.729,47.9,47.991,7913
2001-05-14,47.991,47.991,46.62,47.078,6177
2001-05-15,47.078,47.535,46.62,46.803,3525
2001-05-16,46.62,46.62,45.615,45.798,16821
2001-05-17,48.082,48.082,46.985,47.535,23102
2001-05-18,47.352,47.717,46.712,47.717,3485
2001-05-21,47.535,49.637,47.535,49.363,8871
2001-05-22,50.826,52.381,50.826,52.105,19692
2001-05-23,51.284,53.02,51.284,52.105,43082
2001-05-24,51.466,52.746,51.466,52.746,10223
2001-05-25,52.838,52.928,52.471,52.746,16331
2001-05-28,52.471,53.386,52.471,53.293,9898
2001-05-29,53.293,54.208,52.746,53.02,13091
2001-05-30,52.288,52.838,52.013,52.562,15436
2001-05-31,51.649,52.562,51.466,52.562,6002
2001-06-01,52.196,53.477,52.196,52.653,43284
2001-06-04,52.105,53.02,51.284,51.556,6824
2001-06-05,50.459,52.105,50.459,52.105,4598
2001-06-06,53.02,53.02,50.734,52.105,11496
2001-06-07,50.459,51.191,49.363,50.004,20430
2001-06-08,50.734,50.734,47.535,47.535,21145
2001-06-11,47.17,47.17,45.889,45.889,20845
2001-06-12,46.163,47.717,46.163,46.53,11354
2001-06-13,47.9,47.9,46.62,46.803,4567
2001-06-15,46.62,46.62,44.976,45.706,11929
2001-06-18,45.248,46.62,44.244,45.432,16053
2001-06-19,45.248,46.163,44.244,45.615,15765
2001-06-20,45.341,46.163,45.341,46.163,11150
2001-06-21,46.256,47.9,46.256,47.9,7892
2001-06-22,48.45,48.906,47.535,48.45,8143
2001-06-25,47.17,49.546,47.17,49.546,9029
2001-06-26,49.089,49.089,47.717,48.632,9449
2001-06-27,48.082,49.363,48.082,48.906,9034
2001-06-28,48.175,49.089,47.991,49.089,11854
2001-06-29,49.819,49.819,48.45,48.998,14148
2001-07-02,48.266,48.45,47.17,47.17,5086
2001-07-03,47.078,47.26,44.153,44.702,8650
2001-07-04,44.793,44.793,42.78,42.78,8235
2001-07-05,42.05,43.877,42.05,43.877,8292
2001-07-06,43.696,46.438,43.696,45.706,18746
2001-07-09,45.706,46.895,45.248,46.895,17627
2001-07-10,45.706,46.62,44.793,44.793,8116
2001-07-11,43.605,44.153,42.05,43.512,10000
2001-07-12,46.163,46.163,43.877,45.615,63799
2001-07-13,45.706,45.706,43.877,43.969,22782
2001-07-16,44.793,45.615,44.153,44.883,3477
2001-07-17,44.335,44.335,42.599,42.873,2947
2001-07-18,42.233,43.056,42.142,42.689,2102
2001-07-19,42.05,42.78,42.05,42.508,2230
2001-07-20,42.05,42.508,40.406,40.406,8212
2001-07-23,37.845,39.947,37.845,39.033,24251
2001-07-24,40.13,40.13,37.936,38.485,7760
2001-07-25,40.312,40.312,37.388,37.936,9592
2001-07-26,37.936,39.124,37.936,38.759,9330
2001-07-27,39.491,40.037,38.576,39.766,31984
2001-07-30,40.862,40.862,40.13,40.771,18298
2001-07-31,40.496,40.587,40.222,40.496,9392
2001-08-01,40.222,40.496,39.582,40.496,13229
2001-08-02,40.587,41.592,40.587,41.136,13669
2001-08-03,40.222,41.045,40.222,40.678,1585
2001-08-06,40.678,41.136,40.222,41.045,4169
2001-08-07,40.862,41.136,40.222,41.136,2777
2001-08-08,40.953,40.953,40.222,40.222,1176
2001-08-09,38.21,39.308,38.21,38.668,8411
2001-08-10,39.766,40.222,37.478,37.936,47004
2001-08-13,38.119,38.394,37.478,37.478,1845
2001-08-14,38.119,38.394,37.297,38.394,5867
2001-08-16,38.303,38.303,36.565,36.749,6530
2001-08-17,37.022,37.022,35.285,35.652,9066
2001-08-20,34.919,35.376,33.093,35.376,20471
2001-08-21,34.736,35.652,34.646,34.828,2110
2001-08-22,34.188,35.742,34.188,35.376,5806
2001-08-23,35.285,35.468,33.183,34.006,8406
2001-08-24,34.097,34.919,34.006,34.006,4806
2001-08-27,35.195,35.195,34.006,34.006,6403
2001-08-28,33.822,34.006,33.365,33.822,3030
2001-08-29,33.458,34.646,33.365,34.28,4983
2001-08-30,34.646,34.736,34.28,34.371,6316
2001-08-31,34.463,34.828,34.371,34.646,10404
2001-09-03,34.646,35.011,34.097,34.097,8966
2001-09-04,34.556,34.919,33.822,33.822,6720
2001-09-05,33.822,34.736,33.731,34.371,2697
2001-09-06,35.102,35.652,34.556,35.285,12633
2001-09-07,35.195,35.376,34.646,34.736,11963
2001-09-10,34.556,35.376,34.371,35.195,11049
2001-09-11,35.652,35.652,34.097,34.097,14212
2001-09-12,32.909,33.731,31.904,33.64,17319
2001-09-13,33.822,34.371,33.093,33.822,3890
2001-09-14,33.731,33.731,31.262,31.812,12204
2001-09-17,31.08,31.538,30.165,30.26,7419
2001-09-18,30.989,30.989,30.165,30.624,1626
2001-09-19,31.628,31.904,30.898,31.356,3148
2001-09-20,31.08,31.72,30.35,30.989,1278
2001-09-21,29.435,31.08,28.795,30.074,8478
2001-09-24,29.984,30.624,29.525,29.891,2386
2001-09-25,29.801,30.714,29.801,30.165,4934
2001-09-26,30.624,30.624,30.165,30.165,8231
2001-09-27,30.26,32.361,29.345,31.995,36542
2001-09-28,31.262,32.361,30.806,30.806,2010
2001-10-01,31.538,31.538,30.35,30.35,1510
2001-10-02,31.538,31.538,30.165,30.714,552
2001-10-03,31.356,31.356,29.617,30.26,2085
2001-10-04,31.446,31.446,30.26,30.624,9235
2001-10-05,30.35,30.624,30.165,30.624,49865
2001-10-08,30.624,30.989,30.26,30.714,9307
2001-10-09,31.538,32.543,31.538,32.543,38601
2001-10-10,33,35.195,32.452,34.371,13376
2001-10-11,35.561,36.749,34.371,35.195,33860
2001-10-12,35.742,35.742,34.736,35.011,5428
2001-10-15,33.548,36.109,33.548,34.828,18083
2001-10-16,35.652,37.936,35.652,37.845,14265
2001-10-17,39.582,40.222,36.657,37.478,37227
2001-10-18,36.2,36.931,35.925,36.473,21706
2001-10-19,35.652,37.206,35.195,35.652,13131
2001-10-22,35.376,36.473,35.376,36.473,10516
2001-10-23,38.485,38.485,36.565,36.565,33194
2001-10-24,35.925,38.028,35.925,38.028,11702
2001-10-25,38.851,39.766,38.668,39.308,41756
2001-10-26,40.037,42.873,39.857,42.78,36455
2001-10-29,43.696,43.969,42.142,42.964,23000
2001-10-30,41.136,42.964,41.136,41.319,22540
2001-10-31,41.409,42.142,40.406,42.142,16904
2001-11-02,43.969,43.969,41.774,42.05,22433
2001-11-05,42.873,42.873,41.959,42.05,14535
2001-11-06,42.689,42.78,41.867,42.05,17387
2001-11-07,42.78,42.78,41.502,42.05,9078
2001-11-08,42.508,42.599,41.867,42.599,16157
2001-11-09,42.689,43.512,42.508,42.78,21593
2001-11-12,43.239,43.605,41.136,41.409,25229
2001-11-13,42.689,43.421,42.142,43.421,28611
2001-11-14,45.706,46.985,44.793,46.62,50705
2001-11-15,47.352,47.991,46.163,46.62,33283
2001-11-16,46.163,46.438,44.793,45.248,35032
2001-11-19,46.438,46.438,42.599,44.061,33615
2001-11-20,44.427,44.427,43.056,43.421,8470
2001-11-21,42.508,43.421,42.233,42.325,35412
2001-11-22,42.05,42.05,39.308,41.867,40651
2001-11-23,42.05,42.508,40.222,40.222,30601
2001-11-26,39.399,40.862,39.399,39.582,22481
2001-11-27,39.582,41.045,39.582,40.678,15797
2001-11-28,40.771,40.862,40.13,40.587,11459
2001-11-29,40.496,40.771,40.222,40.312,10114
2001-11-30,40.406,41.136,39.947,40.222,12400
2001-12-03,40.222,40.587,39.857,39.947,6020
2001-12-04,40.496,41.867,40.496,41.867,8550
2001-12-05,42.416,42.873,41.867,42.05,21471
2001-12-06,42.508,43.329,42.325,42.416,14885
2001-12-07,41.319,42.508,41.136,41.226,5748
2001-12-10,41.136,41.867,41.136,41.409,3760
2001-12-11,40.678,41.409,40.222,41.409,10199
2001-12-12,41.684,41.684,40.678,41.592,5991
2001-12-13,41.136,41.684,39.766,39.766,13972
2001-12-14,38.485,39.491,38.394,39.308,18787
2001-12-17,39.308,40.496,38.851,39.124,7866
2001-12-18,39.308,41.136,39.308,41.045,4093
2001-12-19,41.409,41.409,40.678,41.136,9733
2001-12-20,40.678,41.136,40.678,40.678,3095
2001-12-21,39.857,40.037,37.936,39.124,5261
2001-12-27,38.394,39.491,38.394,39.308,1682
2001-12-28,39.672,39.672,38.668,39.124,1569
2001-12-31,39.308,39.399,38.394,38.485,3923
2002-01-02,38.851,39.033,38.028,39.033,12742
2002-01-03,39.491,42.05,39.308,42.05,16690
2002-01-04,42.964,45.248,42.964,44.793,24861
2002-01-07,45.706,46.62,44.427,45.798,17630
2002-01-08,44.335,45.98,44.335,44.793,25651
2002-01-09,44.702,48.45,44.335,48.175,25294
2002-01-10,48.175,50.094,44.061,46.985,32151
2002-01-11,46.163,48.45,45.432,47.81,18044
2002-01-14,46.712,47.078,46.256,46.803,5880
2002-01-15,46.073,47.991,45.523,47.9,12649
2002-01-16,47.627,48.266,47.535,47.991,13017
2002-01-17,48.815,50.278,48.54,49.18,8006
2002-01-18,49.363,49.546,47.17,47.444,15029
2002-01-21,47.17,47.352,45.889,45.889,17406
2002-01-22,46.163,49.363,46.163,48.54,14378
2002-01-23,48.632,48.906,47.627,48.45,7547
2002-01-24,48.45,48.906,47.717,48.45,2601
2002-01-25,47.991,48.45,47.078,47.535,6595
2002-01-28,46.62,47.535,45.067,45.158,24499
2002-01-29,44.976,45.158,44.061,44.061,22318
2002-01-30,43.605,43.605,42.508,43.056,10174
2002-01-31,43.696,43.877,42.78,43.421,8983
2002-02-01,43.969,44.153,42.233,42.964,6348
2002-02-04,42.873,42.964,42.325,42.78,8847
2002-02-05,42.233,42.78,42.142,42.142,12066
2002-02-06,42.142,43.605,42.142,43.147,8250
2002-02-07,42.964,43.696,42.508,42.964,3416
2002-02-08,43.605,44.153,43.056,43.787,3236
2002-02-11,44.793,45.248,43.877,43.969,13457
2002-02-12,44.609,44.609,43.329,43.877,2221
2002-02-13,43.147,44.335,43.147,44.335,10522
2002-02-14,45.248,45.248,43.969,43.969,6426
2002-02-15,43.877,44.335,43.147,43.147,5297
2002-02-18,42.78,43.239,42.233,42.233,5439
2002-02-19,42.05,42.05,41.319,41.319,5081
2002-02-20,40.953,41.502,40.862,41.502,6733
2002-02-21,42.142,42.689,40.678,40.678,8934
2002-02-22,40.678,40.678,39.766,40.406,3611
2002-02-25,40.678,40.862,40.037,40.406,31868
2002-02-26,41.409,41.409,38.851,38.851,34215
2002-02-27,39.857,39.857,38.576,38.851,9945
2002-02-28,39.033,39.766,38.576,39.491,9121
2002-03-01,39.582,39.582,38.394,38.851,12505
2002-03-04,40.678,41.136,39.672,40.222,56105
2002-03-05,40.678,40.771,39.857,40.587,20057
2002-03-06,40.037,40.496,39.766,40.496,14779
2002-03-07,40.587,41.959,40.587,41.319,20990
2002-03-08,41.592,42.416,41.592,41.592,23963
2002-03-11,42.05,42.233,40.678,40.678,8815
2002-03-12,40.037,40.312,39.491,39.672,20176
2002-03-13,39.308,39.947,38.759,39.491,6918
2002-03-14,39.672,40.13,39.399,39.399,16695
2002-03-15,39.491,39.491,39.308,39.399,1536
2002-03-18,39.857,39.857,39.399,39.399,530
2002-03-19,39.672,39.672,38.759,39.124,7181
2002-03-20,38.759,39.308,38.759,39.124,3181
2002-03-21,39.308,39.308,38.851,38.851,3537
2002-03-22,39.308,39.766,38.759,39.491,4466
2002-03-25,40.587,40.587,39.491,39.491,2949
2002-03-26,38.851,39.582,38.851,39.491,1307
2002-03-27,39.766,39.766,39.308,39.672,3319
2002-03-28,39.491,39.582,39.033,39.399,8695
2002-04-02,39.124,39.766,38.576,38.759,897
2002-04-03,38.576,38.759,36.565,37.478,24617
2002-04-04,36.749,37.388,36.109,36.749,22036
2002-04-05,36.565,37.388,36.2,37.114,5858
2002-04-08,37.388,37.388,36.381,36.565,6799
2002-04-09,36.839,38.394,36.473,37.936,21606
2002-04-10,38.119,38.303,37.478,38.119,12777
2002-04-11,38.028,38.119,37.478,37.662,16418
2002-04-12,37.936,37.936,36.839,37.936,6055
2002-04-15,38.759,38.759,37.569,38.119,7294
2002-04-16,38.394,38.576,38.119,38.485,11484
2002-04-17,38.394,38.851,38.394,38.759,7745
2002-04-18,39.033,39.857,38.942,39.216,8832
2002-04-19,39.124,39.491,39.033,39.308,10143
2002-04-22,39.124,39.308,38.942,39.124,3348
2002-04-23,39.216,39.308,37.936,39.216,7800
2002-04-24,38.119,38.851,36.839,37.478,4980
2002-04-25,37.297,37.845,36.931,37.845,3838
2002-04-26,37.297,38.759,37.297,38.759,3647
2002-04-29,37.206,38.21,37.206,38.119,2556
2002-04-30,38.21,38.21,37.569,38.028,1047
2002-05-02,38.21,38.21,37.662,38.119,807
2002-05-06,38.485,38.485,37.754,38.21,731
2002-05-07,37.114,37.114,34.556,34.556,37468
2002-05-08,34.188,34.188,30.714,31.995,111900
2002-05-09,32.634,32.634,30.35,30.441,36337
2002-05-10,29.435,30.531,28.521,30.165,95871
2002-05-13,29.891,30.989,29.161,30.26,23423
2002-05-14,30.441,30.898,29.984,30.074,20355
2002-05-15,30.441,30.531,29.71,30.165,9640
2002-05-16,30.26,32.452,30.26,32.452,45514
2002-05-17,33.093,33.458,31.628,31.72,73488
2002-05-20,32.086,32.177,31.538,31.628,10824
2002-05-21,31.538,31.904,30.624,31.446,19018
2002-05-22,31.356,31.446,30.26,30.26,10048
2002-05-23,30.35,30.989,30.26,30.714,8224
2002-05-24,31.08,31.446,30.624,30.624,5019
2002-05-27,30.806,31.628,30.714,31.446,17510
2002-05-28,32.177,33,32.177,32.267,43407
2002-05-29,32.452,32.726,32.361,32.726,8966
2002-05-31,32.634,32.817,32.452,32.634,2513
2002-06-03,32.726,33.183,32.361,33.183,15155
2002-06-04,32.909,33.183,32.452,32.543,14375
2002-06-05,32.361,32.543,32.086,32.361,1618
2002-06-06,32.452,32.452,31.72,31.904,4382
2002-06-07,30.806,31.08,30.714,30.806,20473
2002-06-10,30.624,31.812,30.624,31.171,5981
2002-06-11,31.262,31.812,31.262,31.446,6350
2002-06-12,31.812,31.812,30.806,30.989,5232
2002-06-13,31.995,31.995,30.989,31.08,14465
2002-06-14,30.989,30.989,30.26,30.714,14104
2002-06-17,30.989,31.628,30.714,31.356,25518
2002-06-18,31.72,31.904,31.356,31.538,4182
2002-06-19,30.806,31.262,30.714,30.806,25413
2002-06-20,31.171,31.262,30.806,31.262,25842
2002-06-21,30.898,31.812,30.898,31.446,12161
2002-06-24,31.538,31.628,30.714,31.08,17493
2002-06-25,31.262,31.262,30.35,30.806,462
2002-06-26,28.521,29.984,28.521,28.977,12877
2002-06-27,29.525,29.984,29.525,29.891,6351
2002-06-28,29.801,29.984,28.521,28.612,20969
2002-07-01,28.429,29.253,28.429,28.887,7983
2002-07-02,28.887,29.253,28.156,28.521,28278
2002-07-03,27.882,28.063,27.15,27.608,13421
2002-07-04,28.247,28.521,27.698,27.698,8520
2002-07-05,27.79,28.795,27.79,28.612,11893
2002-07-08,29.161,29.161,28.247,28.704,2941
2002-07-09,28.795,29.71,28.795,29.345,12795
2002-07-10,29.71,29.71,28.887,29.253,6113
2002-07-11,28.612,28.795,28.247,28.612,20844
2002-07-12,28.887,29.345,27.608,28.156,8154
2002-07-15,28.156,28.156,27.515,27.698,790
2002-07-16,28.337,28.337,27.423,28.063,5315
2002-07-17,28.337,29.253,28.063,29.253,8256
2002-07-18,29.525,29.71,28.337,28.521,10364
2002-07-19,28.337,28.337,27.515,28.063,3318
2002-07-22,27.241,27.972,27.057,27.423,4187
2002-07-23,27.423,27.882,27.423,27.608,12383
2002-07-24,27.423,27.423,24.864,26.51,11381
2002-07-25,26.693,27.972,25.139,25.595,15833
2002-07-26,25.505,26.966,24.681,26.693,18558
2002-07-29,26.693,27.79,26.053,26.235,770
2002-07-30,28.247,28.247,26.966,27.423,2312
2002-07-31,27.79,27.882,26.875,27.79,17148
2002-08-01,27.972,27.972,27.241,27.515,2252
2002-08-02,26.235,27.423,26.235,26.966,5293
2002-08-05,27.332,27.332,26.053,26.51,161
2002-08-06,27.241,27.241,26.51,26.693,121
2002-08-07,26.875,27.15,26.602,26.602,8752
2002-08-08,26.966,26.966,26.51,26.51,991
2002-08-09,26.875,26.966,26.875,26.875,26825
2002-08-12,26.966,26.966,26.785,26.966,7529
2002-08-13,26.966,27.972,26.51,27.972,39735
2002-08-14,27.423,27.423,26.875,26.966,10402
2002-08-16,27.698,27.698,26.785,26.875,1669
2002-08-19,26.785,27.332,26.51,26.51,1086
2002-08-20,26.51,26.51,25.414,25.595,5231
2002-08-21,25.505,26.966,25.32,26.235,7459
2002-08-22,26.51,26.785,26.145,26.145,6531
2002-08-23,26.51,26.785,26.327,26.785,3402
2002-08-26,26.966,26.966,26.418,26.785,1032
2002-08-27,26.785,27.608,26.693,27.057,8392
2002-08-28,26.785,27.332,26.418,26.51,12288
2002-08-29,26.51,26.51,26.235,26.235,6306
2002-08-30,26.235,26.51,26.235,26.235,3747
2002-09-02,26.145,26.327,25.595,25.595,19741
2002-09-03,25.595,25.595,22.762,22.762,8370
2002-09-04,23.036,23.766,21.024,21.756,21573
2002-09-05,21.939,22.58,21.482,21.482,6350
2002-09-06,21.482,22.214,21.482,22.121,3670
2002-09-09,22.305,22.305,21.391,21.665,1904
2002-09-10,21.665,22.853,21.665,22.397,6873
2002-09-11,22.397,23.766,22.397,23.402,27459
2002-09-12,23.036,23.126,22.58,22.58,6646
2002-09-13,22.487,22.853,21.939,22.671,4796
2002-09-16,22.121,23.036,22.121,22.853,1375
2002-09-17,23.402,23.676,22.671,22.671,22317
2002-09-18,22.121,22.762,21.665,22.671,5846
2002-09-19,22.853,22.853,22.305,22.58,1403
2002-09-20,22.58,22.853,22.397,22.487,1556
2002-09-23,23.126,23.126,22.487,22.58,1056
2002-09-24,22.762,22.762,21.3,21.939,11119
2002-09-25,22.214,22.853,22.214,22.853,2782
2002-09-26,22.853,23.218,22.305,22.305,8223
2002-09-27,22.214,22.305,22.03,22.121,706
2002-09-30,21.391,22.03,21.208,21.208,24110
2002-10-01,21.665,21.665,21.024,21.024,3081
2002-10-02,21.482,21.482,21.024,21.391,585
2002-10-03,21.391,21.391,20.843,21.3,6613
2002-10-04,21.024,21.482,21.024,21.3,2304
2002-10-07,20.843,21.208,20.659,21.208,3196
2002-10-08,20.843,21.3,20.843,21.3,2007
2002-10-09,21.3,21.3,20.843,20.843,3046
2002-10-10,20.659,21.024,20.659,21.024,8114
2002-10-11,21.391,21.665,20.934,21.024,41361
2002-10-14,21.391,21.391,21.024,21.208,7275
2002-10-15,21.574,22.305,21.574,21.756,35731
2002-10-16,21.756,22.397,21.665,21.756,20429
2002-10-17,22.397,22.397,21.847,22.03,4595
2002-10-18,22.121,22.397,21.847,22.305,4114
2002-10-21,22.487,23.126,22.121,22.671,23804
2002-10-22,22.946,23.036,22.671,22.946,10832
2002-10-23,22.946,23.311,22.671,22.762,6773
2002-10-24,22.853,22.853,22.121,22.397,9877
2002-10-25,22.214,22.487,22.214,22.397,3710
2002-10-28,22.487,22.853,22.121,22.671,12979
2002-10-29,22.762,22.946,22.487,22.946,13774
2002-10-30,22.946,23.676,22.762,22.853,32064
2002-10-31,23.036,23.766,22.946,23.584,14326
2002-11-04,24.681,26.693,24.224,26.053,33393
2002-11-05,26.51,26.693,25.23,25.595,21943
2002-11-06,25.687,26.327,24.315,24.315,19873
2002-11-07,25.139,25.139,24.407,24.407,15077
2002-11-08,24.955,24.955,24.407,24.681,6605
2002-11-12,24.681,24.864,23.951,24.499,11422
2002-11-13,24.315,24.407,23.951,24.042,16393
2002-11-14,24.224,24.773,24.224,24.315,19931
2002-11-15,24.773,24.773,24.315,24.499,5791
2002-11-18,24.134,24.499,24.134,24.499,2401
2002-11-19,24.681,25.049,24.224,24.864,10088
2002-11-20,25.049,25.23,24.407,25.23,8814
2002-11-21,25.869,26.327,25.595,26.235,30181
2002-11-22,26.785,26.875,26.235,26.418,17925
2002-11-25,26.693,27.241,26.418,26.966,14037
2002-11-26,27.057,27.882,26.693,26.785,42909
2002-11-27,26.966,27.423,26.51,27.15,10071
2002-11-28,27.698,27.698,26.785,27.423,11851
2002-11-29,27.332,27.515,26.875,26.966,4705
2002-12-02,27.332,28.795,27.15,28.337,42412
2002-12-03,28.612,29.435,27.882,29.161,51089
2002-12-04,28.887,29.525,28.612,29.069,21494
2002-12-05,28.977,29.525,28.977,29.069,9555
2002-12-06,28.977,28.977,28.247,28.429,11176
2002-12-09,28.612,28.612,27.79,28.063,16980
2002-12-10,27.882,28.156,27.515,27.698,18310
2002-12-11,27.698,28.337,27.698,27.79,16628
2002-12-12,27.972,28.429,27.972,28.337,13673
2002-12-13,28.337,28.612,27.79,28.063,26706
2002-12-16,28.247,28.247,27.79,27.882,15919
2002-12-17,28.247,28.247,26.693,26.966,42944
2002-12-18,26.327,26.327,25.687,25.869,12675
2002-12-19,25.869,25.961,24.224,24.681,37290
2002-12-20,24.681,24.773,23.951,24.134,34516
2002-12-23,24.315,24.681,24.224,24.59,3478
2002-12-27,25.049,25.595,25.049,25.414,2742
2002-12-30,25.869,26.145,22.853,24.042,383031
2002-12-31,24.407,24.407,23.951,23.951,13575
2003-01-02,24.042,24.224,23.584,23.766,11938
2003-01-03,24.315,24.955,23.766,24.773,63383
2003-01-06,25.139,25.961,25.139,25.505,59007
2003-01-07,25.687,26.327,25.32,25.869,41721
2003-01-08,25.687,25.961,25.505,25.505,20829
2003-01-09,25.505,25.687,25.049,25.414,26227
2003-01-10,25.505,25.961,25.139,25.414,46086
2003-01-13,25.595,26.693,25.595,26.418,58803
2003-01-14,26.51,28.337,26.418,27.15,87712
2003-01-15,27.423,27.608,26.875,26.875,21753
2003-01-16,26.693,26.693,26.053,26.053,21634
2003-01-17,25.595,25.595,24.681,25.049,38929
2003-01-20,24.955,25.32,24.59,25.049,7595
2003-01-21,25.32,25.414,24.681,25.139,15276
2003-01-22,24.773,25.049,24.681,24.955,17618
2003-01-23,25.049,26.053,25.049,25.595,26160
2003-01-24,25.778,25.778,24.773,24.773,14794
2003-01-27,24.224,24.407,23.494,24.042,56600
2003-01-28,24.134,24.499,23.951,24.499,13021
2003-01-29,24.134,24.499,23.676,24.315,17671
2003-01-30,24.407,24.773,24.134,24.407,7759
2003-01-31,24.134,24.955,24.134,24.955,14208
2003-02-03,25.139,26.053,25.139,25.778,20877
2003-02-04,25.687,25.687,25.32,25.32,18270
2003-02-05,25.139,25.869,25.139,25.505,9382
2003-02-06,25.505,25.869,24.955,25.505,4506
2003-02-07,25.414,25.595,25.23,25.505,4104
2003-02-10,25.595,26.053,25.595,25.778,8238
2003-02-11,25.961,26.145,25.778,26.053,11950
2003-02-12,26.053,26.053,25.595,25.687,5274
2003-02-13,25.595,26.418,25.595,26.327,14762
2003-02-14,26.602,26.693,26.145,26.418,16712
2003-02-17,26.875,27.241,26.602,27.057,118417
2003-02-18,27.15,27.515,26.875,26.875,67976
2003-02-19,27.15,27.15,25.778,26.053,43133
2003-02-20,26.145,26.693,26.145,26.327,30004
2003-02-21,26.145,26.418,26.145,26.235,2636
2003-02-24,26.327,26.693,26.145,26.235,29073
2003-02-25,26.053,26.145,25.139,25.139,22208
2003-02-26,25.32,25.505,24.407,24.864,41515
2003-02-27,24.955,25.049,24.681,24.681,15294
2003-02-28,25.139,25.139,24.681,24.864,3716
2003-03-03,25.049,25.049,24.773,25.049,7681
2003-03-04,25.139,25.23,24.224,24.315,42698
2003-03-05,24.224,24.681,24.224,24.59,4638
2003-03-06,24.681,24.864,24.042,24.773,14970
2003-03-07,24.59,24.864,24.315,24.681,10885
2003-03-10,24.955,25.778,24.773,25.505,19963
2003-03-11,25.049,25.505,24.955,25.32,11774
2003-03-12,25.414,25.414,24.864,25.23,5568
2003-03-13,25.414,25.869,25.23,25.595,20060
2003-03-14,25.778,26.145,25.595,25.595,11672
2003-03-17,24.955,25.23,24.773,24.773,8567
2003-03-18,25.23,26.053,24.864,25.595,29540
2003-03-19,25.595,27.15,25.32,26.053,61521
2003-03-20,26.418,26.875,26.053,26.145,39601
2003-03-21,26.51,27.332,26.51,27.332,45974
2003-03-24,27.15,27.79,26.602,27.423,31308
2003-03-25,27.15,27.515,26.785,26.966,16037
2003-03-27,26.693,26.966,25.869,26.51,36228
2003-03-28,26.51,26.51,26.145,26.51,3170
2003-03-31,26.145,26.327,26.053,26.327,9176
2003-04-01,26.418,26.785,26.327,26.693,15983
2003-04-02,27.241,27.882,26.966,27.882,24628
2003-04-03,27.882,28.977,27.423,27.423,113626
2003-04-04,27.882,27.882,27.15,27.423,33741
